"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"133","Tajikistan","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","869948",""
"133","Tajikistan","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","854343",""
"133","Tajikistan","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","840533",""
"133","Tajikistan","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","825168",""
"133","Tajikistan","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","809703",""
"133","Tajikistan","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","841900",""
"133","Tajikistan","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","860900",""
"133","Tajikistan","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","865400",""
"133","Tajikistan","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","857500",""
"133","Tajikistan","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","842119","2"
"133","Tajikistan","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","868891",""
"133","Tajikistan","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","850898",""
"133","Tajikistan","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","834679",""
"133","Tajikistan","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","817233",""
"133","Tajikistan","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","800020",""
"133","Tajikistan","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","801400",""
"133","Tajikistan","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","814500",""
"133","Tajikistan","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","826200",""
"133","Tajikistan","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","827700",""
"133","Tajikistan","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","812986","2"
"75","Tanzania","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2145701",""
"75","Tanzania","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2123761",""
"132","Thailand","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10039162","2"
"132","Thailand","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10802353","2"
"132","Thailand","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10659439","2"
"132","Thailand","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","9748300","2"
"132","Thailand","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5265900","2"
"132","Thailand","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","9261252","2"
"132","Thailand","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10188273","2"
"132","Thailand","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10072055","2"
"132","Thailand","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","9085400","2"
"132","Thailand","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4941000","2"
"286","Tonga","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","14655",""
"286","Tonga","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","14363",""
"74","Tunisia","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2644759",""
"74","Tunisia","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2717168",""
"136","Turkey","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","21578671",""
"136","Turkey","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","16078798",""
"136","Turkey","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12855095",""
"136","Turkey","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","22427603",""
"136","Turkey","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","17247553",""
"136","Turkey","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","14010662",""
"134","Turkmenistan","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","807903",""
"134","Turkmenistan","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","783245",""
"287","Tuvalu","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2211",""
"287","Tuvalu","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2281",""
"78","Uganda","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1549703",""
"78","Uganda","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","972976",""
"78","Uganda","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1449684",""
"78","Uganda","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","916646",""
"202","Ukraine","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","17249695","2"
"202","Ukraine","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","17338508","2"
"202","Ukraine","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","17387137",""
"202","Ukraine","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","17456398","2"
"202","Ukraine","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","17597119","2"
"202","Ukraine","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","14732101","2"
"202","Ukraine","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","14843215","2"
"202","Ukraine","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","14903592",""
"202","Ukraine","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","14992532","2"
"202","Ukraine","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","15171760","2"
"198","Union of Soviet Socialist Republics (former)","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","100486752",""
"198","Union of Soviet Socialist Republics (former)","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","99419546",""
"198","Union of Soviet Socialist Republics (former)","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","89147761",""
"198","Union of Soviet Socialist Republics (former)","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","88019250",""
"168","United Kingdom","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","24237821",""
"168","United Kingdom","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","25443723",""
"168","United Kingdom","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","22769606",""
"168","United Kingdom","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","23746432",""
"77","United Republic of Tanzania: Tanganyika","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2029904",""
"77","United Republic of Tanzania: Tanganyika","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2013780",""
"258","United States of America","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","113984742","77"
"258","United States of America","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","96667373","77"
"258","United States of America","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","108375797","77"
"258","United States of America","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","90386114","77"
"247","Uruguay","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1559352",""
"247","Uruguay","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1611998","78"
"247","Uruguay","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1609565","78"
"247","Uruguay","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1608656","78"
"247","Uruguay","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1605319","78"
"247","Uruguay","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1598424","78"
"247","Uruguay","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1589399","78"
"247","Uruguay","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1578831","78"
"247","Uruguay","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1567064","78"
"247","Uruguay","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1505985",""
"247","Uruguay","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1553755","78"
"247","Uruguay","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1544146","78"
"247","Uruguay","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1530012","78"
"247","Uruguay","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1515661","78"
"247","Uruguay","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1501286","78"
"247","Uruguay","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1487082","78"
"247","Uruguay","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1473242","78"
"247","Uruguay","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1459635",""
"247","Uruguay","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1446134",""
"247","Uruguay","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1432933",""
"247","Uruguay","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1420225","78"
"247","Uruguay","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1358827",""
"247","Uruguay","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1408205",""
"247","Uruguay","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1415362",""
"247","Uruguay","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1471098","78"
"247","Uruguay","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1469246","78"
"247","Uruguay","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1469148","78"
"247","Uruguay","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1466408","78"
"247","Uruguay","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1460013","78"
