"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"99","India","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","377929000","28"
"99","India","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","372842000","28"
"99","India","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","367637000","28"
"99","India","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","360887965","29"
"99","India","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","362574000","28"
"99","India","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","356634000","28"
"99","India","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","350798000","28"
"99","India","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","345002000","28"
"99","India","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","339256000","28"
"99","India","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","330118000","28"
"99","India","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","304370062","29"
"99","India","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","398482000","28"
"99","India","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","393357000","28"
"99","India","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","388145000","28"
"99","India","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","381602674","29"
"99","India","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","382962000","28"
"99","India","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","377862000","28"
"99","India","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","372638000","28"
"99","India","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","367215000","28"
"99","India","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","361631000","28"
"99","India","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","352656000","28"
"99","India","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","324321614","29"
"98","Indonesia","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","59614061","30"
"98","Indonesia","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","62610210","31"
"98","Indonesia","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","62146970","32"
"98","Indonesia","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","60048684","30"
"98","Indonesia","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","62207488","31"
"98","Indonesia","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","61729913","32"
"101","Iran","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11605934","33"
"101","Iran","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11350566","11"
"101","Iran","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11527563","2"
"101","Iran","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11504259","11"
"101","Iran","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11586605","11"
"101","Iran","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11657224","11"
"101","Iran","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11667359","2"
"101","Iran","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","10964868",""
"101","Iran","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11681461","33"
"101","Iran","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11761966","11"
"101","Iran","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11710136","2"
"101","Iran","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11920006","11"
"101","Iran","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12006560","11"
"101","Iran","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12087853","11"
"101","Iran","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12333206","2"
"101","Iran","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11384483",""
"102","Iraq","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3168522","34"
"102","Iraq","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2421744",""
"102","Iraq","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3070245","34"
"102","Iraq","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2444486",""
"176","Ireland","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","770300",""
"176","Ireland","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","770264",""
"176","Ireland","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","736643",""
"176","Ireland","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","736643",""
"176","Ireland","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","733712",""
"176","Ireland","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","733712",""
"176","Ireland","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","743178",""
"176","Ireland","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","743178",""
"176","Ireland","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","812600",""
"176","Ireland","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","812657",""
"176","Ireland","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","781453",""
"176","Ireland","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","781453",""
"176","Ireland","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","781307",""
"176","Ireland","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","781307",""
"176","Ireland","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","800687",""
"176","Ireland","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","800687",""
"204","Isle of Man","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8991","2"
"204","Isle of Man","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8527","2"
"103","Israel","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","283700","35"
"103","Israel","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","276300","35"
"103","Israel","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","269100","35"
"103","Israel","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","262000","35"
"103","Israel","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","288500","35"
"103","Israel","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","259400","35"
"103","Israel","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","242449","35"
"103","Israel","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","279900","35"
"103","Israel","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","270600","35"
"103","Israel","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","262400","35"
"103","Israel","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","251900","35"
"103","Israel","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","226300","35"
"103","Israel","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","234900","36"
"103","Israel","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","298300","35"
"103","Israel","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","291000","35"
"103","Israel","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","283500","35"
"103","Israel","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","276300","35"
"103","Israel","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","304700","35"
"103","Israel","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","275500","35"
"103","Israel","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","261339","35"
"103","Israel","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","294500","35"
"103","Israel","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","285100","35"
"103","Israel","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","276700","35"
"103","Israel","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","266600","35"
"103","Israel","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","240500","35"
"103","Israel","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","250000","36"
"232","Jamaica","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","622816","2"
"232","Jamaica","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","619765","2"
"232","Jamaica","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","617164","2"
"232","Jamaica","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","616219","2"
"232","Jamaica","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","614493","2"
"232","Jamaica","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","611088","2"
"232","Jamaica","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","607734","2"
"232","Jamaica","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","575010","2"
"232","Jamaica","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","645982","2"
"232","Jamaica","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","642598","2"
"232","Jamaica","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","639600","2"
